Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
5199.59,6.0,64.0,20.220575161641168,20.220575161641168,0.0,0.0,0.07,0.18,0.42,0.82,0.0,0.0,0.33,0.88,1.51,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,992.64,65.34,193.57,96.7449695562865,38.16326439444833,101.25,84666975.70653096,9.5,13.5980821356497,54.03126381956184,2772.8858110317988,0.92,141.55
1971.43,6.0,64.0,15.632435163569683,15.632435163569683,0.0,0.01,0.09,0.26,0.51,0.74,0.0,0.0,0.32,1.07,1.48,9.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1163.1,75.6,181.71,112.07109099143892,37.75238827811411,116.73,84666975.70683233,9.5,14.746041611031226,53.31562235091624,2026.8418484143967,0.87,141.55
8530.73,6.0,64.0,20.386536669498447,20.386536669498447,0.0,0.0,0.04,0.71,0.2,0.29,0.0,0.0,0.78,0.71,4.18,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,826.61,63.52,136.7,82.89747519461103,22.65644477719245,72.41,84666975.70754433,9.5,12.56757744999743,32.02061626424397,1269.3996212051468,0.54,141.55
8114.95,6.0,64.0,25.83124802434944,25.83124802434944,0.0,0.0,0.0,0.32,0.43,0.68,0.0,0.0,0.93,0.26,8.17,16.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8167.09,276.64,1362.6,755.2106365611513,446.3866715572893,824.52,84666975.70835465,9.5,36.58581799213721,631.0397365766352,254255.04180809867,0.87,141.55
13211.46,6.0,64.0,26.14979842399829,26.14979842399829,0.0,0.0,0.0,0.63,0.24,0.37,0.0,0.0,0.91,0.39,7.44,17.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4719.48,175.46,863.04,432.0602956661931,254.44721576776885,397.18,84666975.70910627,9.5,24.6306508025804,358.6411533042243,130275.50657617456,0.55,141.55
23781.32,6.0,64.0,39.35718026876289,39.35718026876289,0.0,0.0,0.0,0.79,0.11,0.21,0.0,0.0,0.97,0.2,10.41,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3053.06,96.23,491.42,290.30928220734376,161.13088830991393,283.71,84666975.70982149,9.5,19.25761678034452,223.5304131536276,92749.4571869508,0.47,141.55
19019.45,6.0,64.0,37.259183570623485,37.259183570623485,0.0,0.0,0.0,0.5,0.05,0.5,0.0,0.0,0.63,0.41,9.32,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,941.7,56.4,224.9,80.72836761505609,56.4756592313581,92.54,84666975.71185301,9.5,12.172673872901642,79.93372035052803,26380.293795509933,0.5,141.55
1889.83,6.0,64.0,17.38310669589566,17.38310669589566,0.0,0.0,0.0,0.01,0.8,0.99,0.0,0.0,0.51,0.34,4.9,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2452.15,106.77,560.51,227.87358202354065,160.41163195074353,256.62,84666975.71250786,9.5,20.730130286169388,227.12011668289216,70204.14415173524,0.8,141.55
11457.76,6.0,64.0,27.19255052379352,27.19255052379352,0.0,0.04,0.0,0.43,0.47,0.57,0.0,0.0,0.66,0.21,7.69,19.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2152.88,124.33,448.47,221.04312918625925,106.11753006577725,199.43,84666975.7131341,9.5,19.423735530702928,150.27620257811415,25820.73841413135,0.81,141.55
8766.31,6.0,64.0,27.32664568769218,27.32664568769218,0.0,0.0,0.0,0.19,0.67,0.81,0.0,0.0,0.62,0.35,8.62,17.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3326.62,109.0,686.63,310.9151610485747,239.10848560107613,351.92,84666975.71376272,9.5,23.408365066905432,338.2469966549326,134570.01665983244,0.75,141.55
10936.97,6.0,64.0,24.951416466840204,24.951416466840204,0.0,0.0,0.0,0.2,0.3,0.8,0.0,0.0,0.99,0.6,11.0,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2124.66,83.01,595.69,180.2284827711418,167.9610479988783,226.16,84666975.71444555,9.5,17.5164612605519,237.8742342951148,76543.78094206144,0.56,141.55
6478.81,6.0,64.0,21.80271280699157,21.80271280699157,0.0,0.05,0.03,0.06,0.43,0.91,0.0,0.0,0.95,0.91,8.88,10.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3065.0,64.94,805.77,266.5988052006044,284.85186227735375,263.11,84666975.71459253,9.5,21.60999741402052,403.0410649333624,147618.85541924488,0.93,141.55
7566.04,6.0,64.0,22.2822465185072,22.2822465185072,0.0,0.08,0.15,0.16,0.44,0.7,0.0,0.0,0.88,0.73,8.01,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1855.81,75.92,527.43,175.84913895757666,131.42070127091193,164.47,84666975.714808,9.5,18.39981416655948,186.11092304391505,32296.88044554217,0.93,141.55
8529.56,6.0,64.0,24.728312526290903,24.728312526290903,0.0,0.02,0.26,0.17,0.31,0.7,0.0,0.0,0.61,0.9,8.03,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3835.05,120.26,823.61,381.22143361072193,270.2580243968277,364.98,84666975.71567969,9.5,24.289181165195806,381.0668395150966,145071.76257051146,0.93,141.55
3362.35,6.0,64.0,19.71246001039247,19.71246001039247,0.0,0.01,0.04,0.19,0.35,0.78,0.0,0.0,0.8,0.82,5.73,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5378.93,148.05,1331.11,527.5086181118504,473.82316380541016,583.95,84666975.71622357,9.5,30.586391560848448,669.5104046777722,278169.0430992332,0.85,141.55
7443.8,6.0,64.0,22.040518492638235,22.040518492638235,0.0,0.01,0.0,0.11,0.5,0.89,0.0,0.0,0.48,0.95,2.47,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6348.06,346.29,779.45,607.324312586751,163.13404549466915,585.82,84666975.71738607,9.5,29.5801687788099,227.3887722210368,69726.06618277244,0.73,141.55
4816.71,6.0,64.0,19.16955033474552,19.16955033474552,0.0,0.01,0.0,0.56,0.17,0.44,0.0,0.0,0.73,1.27,2.99,16.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3638.51,62.2,728.55,320.00928548880603,278.17833057115126,353.61,84666975.71813203,9.5,21.77613288007308,393.7048825381413,167362.9722484375,0.86,141.55
9263.62,6.0,64.0,27.864840242270724,27.864840242270724,0.0,0.0,0.09,0.34,0.37,0.66,0.0,0.0,0.53,0.84,4.91,21.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7241.82,167.96,1239.83,651.5668155379623,429.2667075600128,654.24,84666975.71864623,9.5,33.51966467377834,606.3658470871703,248637.8471913341,0.8,141.55
6623.83,6.0,64.0,20.57784962415309,20.57784962415309,0.0,0.03,0.01,0.1,0.56,0.9,0.0,0.0,0.65,1.37,5.2,16.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6633.17,196.17,1268.2,628.9525189468684,424.1569945660162,589.76,84666975.71923488,9.5,33.93985659631386,600.0648284323852,230780.44342736283,0.91,141.55
5610.91,6.0,64.0,22.02140670888791,22.02140670888791,0.0,0.0,0.15,0.2,0.48,0.8,0.0,0.0,0.63,1.27,4.9,14.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5354.48,196.17,1007.71,507.36100864915966,323.34365120045857,468.23,84666975.72009318,9.5,29.362675748303268,457.42078861621775,159989.77014158265,0.86,141.55
11661.52,6.0,64.0,25.69515661173007,25.69515661173007,0.0,0.0,0.03,0.36,0.31,0.64,0.0,0.0,0.36,1.11,2.17,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6178.3,166.49,1478.42,671.9312333330583,575.5053771168922,676.66,84666975.72088312,9.5,35.629523754443774,813.0479790410853,364767.5831678644,0.92,141.55
3373.37,6.0,64.0,15.289650267626117,15.289650267626117,0.0,0.02,0.03,0.23,0.51,0.75,0.0,0.0,0.65,1.86,5.68,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3214.55,80.9,778.63,310.0085249113631,230.0826867738536,285.22,84666975.72126997,9.5,23.162895218169343,325.7549687809717,97700.75060832647,0.94,141.55
9745.03,6.0,64.0,23.75342856973649,23.75342856973649,0.0,0.0,0.0,0.54,0.27,0.46,0.0,0.0,0.98,1.02,12.02,15.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4078.98,79.98,1033.15,363.6264133858918,372.476563359833,407.1,84666975.72217995,9.5,24.291472278194497,526.8393780418602,215478.67646864,0.92,141.55
9944.04,6.0,64.0,21.908264238545588,21.908264238545588,0.0,0.02,0.27,0.05,0.27,0.79,0.0,0.0,0.58,0.75,7.83,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8110.54,204.98,1086.27,771.3309854863489,328.7898578706385,725.09,84666975.72371934,9.5,35.230504384545874,465.2534672746013,171467.2387106959,0.85,141.55
8487.34,6.0,64.0,23.34884454656588,23.34884454656588,0.0,0.01,0.0,0.01,0.34,0.99,0.0,0.0,0.65,0.44,7.66,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8746.23,259.4,1402.52,785.6965658621564,508.1757322222501,897.02,84666975.72431442,9.5,37.84725452250844,719.0055063225498,328878.44553563726,0.8,141.55
17674.58,6.0,64.0,29.5540270258522,29.5540270258522,0.0,0.06,0.04,0.0,0.44,0.96,0.0,0.0,0.8,0.36,12.01,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9913.12,252.03,1404.35,912.7840310844985,482.4505647736558,891.07,84666975.72497626,9.5,41.46594632018849,682.2275645570099,270136.5387453297,0.94,141.55
10870.35,6.0,64.0,23.10178064905808,23.10178064905808,0.0,0.03,0.02,0.02,0.42,0.98,0.0,0.0,0.65,0.75,7.94,18.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8384.55,397.3,1303.35,851.5568367422909,382.2929367139329,801.47,84666975.72574121,9.5,38.845856168863314,540.2313240842814,198020.23052953288,0.86,141.55
17621.16,6.0,64.0,26.61999356378848,26.61999356378848,0.0,0.09,0.0,0.03,0.49,0.97,0.0,0.0,0.7,0.99,10.61,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7591.12,378.9,1181.87,733.7920426264483,312.3243391142824,737.74,84666975.72626327,9.5,34.9963754485641,439.9242787064276,138789.46083888196,0.77,141.55
41551.23,6.0,64.0,48.00609906326772,48.00609906326772,0.0,0.01,0.0,0.12,0.52,0.88,0.0,0.0,0.9,0.28,19.3,42.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9848.66,411.18,1294.24,879.7217282491329,369.3220255901242,1009.04,84666975.72694224,9.5,40.40455703975169,522.2881236579825,195336.5300670068,0.85,141.55
27368.54,6.0,64.0,35.06059340219751,35.06059340219751,0.0,0.07,0.05,0.3,0.27,0.7,0.0,0.0,0.69,0.74,11.28,31.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5061.5,190.02,930.18,547.6513719831939,333.78345387373827,473.22,84666975.72738288,9.5,29.26920519790385,472.374351550314,209065.14225600584,0.9,141.55
14446.0,6.0,64.0,25.870012800423737,25.870012800423737,0.0,0.13,0.0,0.31,0.22,0.69,0.0,0.0,0.6,1.09,5.39,24.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2822.36,101.68,560.04,268.5092668052622,206.3186069757994,323.44,84666975.72814134,9.5,19.44627544076005,290.3984622203615,135669.6035998762,0.9,141.55
20423.22,6.0,64.0,28.543217653118344,28.543217653118344,0.0,0.08,0.0,0.07,0.44,0.93,0.0,0.0,0.67,1.15,7.43,28.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7456.48,84.54,1232.14,616.484118369075,494.0498140117308,736.75,84666975.72900206,9.5,32.90652917725467,699.0608833748255,309248.39104681707,0.9,141.55
32960.42,6.0,65.28,41.74600081174212,41.74600081174212,0.0,0.09,0.0,0.22,0.37,0.78,0.0,0.0,0.74,0.71,13.06,35.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6471.35,188.26,1307.62,620.3168380312499,430.3900799540656,601.95,84666975.72997552,9.5,32.82221417792728,608.218694001319,224784.41872887412,0.89,141.55
12582.63,6.0,64.0,20.511757344315665,20.511757344315665,0.0,0.08,0.0,0.2,0.33,0.83,0.0,0.0,0.64,0.94,7.48,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5715.67,212.62,1110.29,603.4899761840757,385.2089465617937,517.2,84666975.73035309,9.5,30.943673102051584,539.6649393147676,246442.1280074782,0.76,141.55
44771.7,6.0,64.0,44.91595463325966,44.91595463325966,0.0,0.06,0.0,0.29,0.37,0.71,0.0,0.0,0.8,0.62,17.61,42.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7242.67,268.97,1123.16,674.6121180260657,345.4350696583197,726.73,84666975.73156469,9.5,32.83880002680769,488.8176193522325,185666.8036036903,0.9,141.55
25798.1,6.0,64.0,32.9984164531595,32.9984164531595,0.0,0.01,0.09,0.24,0.3,0.67,0.0,0.0,0.6,1.02,11.08,32.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5379.73,132.08,1246.26,525.4277990171594,477.2297041710645,562.01,84666975.73231868,9.5,30.301794690038488,675.2597307561452,299635.6515225339,0.84,141.55
14036.84,6.0,64.0,25.30974380289841,25.30974380289841,0.0,0.0,0.07,0.31,0.19,0.63,0.0,0.0,0.76,1.16,6.89,25.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5037.22,165.35,1298.36,532.9481586571324,438.66185916059857,454.45,84666975.73322432,9.5,29.982397674041387,620.6458202497652,247219.2475995732,0.88,141.55
17055.28,6.0,64.0,32.792032233928985,32.792032233928985,0.0,0.0,0.02,0.74,0.14,0.26,0.0,0.0,0.78,0.87,12.62,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2993.62,103.32,599.08,285.5907285819616,203.10171459501169,298.02,84666975.73444106,9.5,19.887693004096835,286.11961430912424,115226.13352458812,0.48,141.55
6984.71,6.0,64.0,17.506700520454466,17.506700520454466,0.0,0.02,0.05,0.21,0.46,0.79,0.0,0.0,0.84,1.27,7.54,15.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6627.86,268.14,1163.3,688.5525257964,357.96225589919646,578.9,84666975.73517117,9.5,34.08021297316876,506.3317017542631,195075.97450665847,0.89,141.55
10608.44,6.0,64.0,19.010282874349787,19.010282874349787,0.0,0.0,0.19,0.51,0.19,0.49,0.0,0.0,0.77,1.25,3.79,20.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2304.65,57.44,646.52,188.2722140242369,208.4653732784017,231.91,84666975.73531523,9.5,17.69496006303654,295.2171234182288,102944.45489727138,0.84,141.55
14496.38,6.0,64.0,24.21779669047597,24.21779669047597,0.0,0.0,0.0,0.39,0.41,0.61,0.0,0.0,0.86,1.29,7.26,26.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3830.26,115.8,943.84,374.0377286163699,323.6958663268357,378.35,84666975.73556189,9.5,25.88405314549548,458.28588885073617,170028.94353657696,0.92,141.55
18088.08,6.0,64.0,25.451992981708063,25.451992981708063,0.0,0.0,0.14,0.34,0.22,0.56,0.0,0.0,0.74,1.11,10.88,25.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4319.25,71.6,856.24,384.3697172385577,318.4289937377912,442.2,84666975.73608617,9.5,24.243489588049712,450.41884165773695,191990.3969222908,0.84,141.55
10093.78,6.0,64.0,20.54798213446164,20.54798213446164,0.0,0.0,0.17,0.39,0.14,0.48,0.0,0.0,0.79,1.51,7.24,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4036.17,61.97,879.99,368.3026219281235,342.06672746331685,354.4,84666975.73687154,9.5,24.014120429318105,482.4008971950576,210806.6015043272,0.76,141.55
9250.8,6.0,64.0,17.741141130939663,17.741141130939663,0.0,0.0,0.05,0.49,0.18,0.49,0.0,0.0,0.87,1.15,8.95,14.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5360.07,115.0,920.16,475.5496874099842,348.82190233172923,533.87,84666975.73774648,9.5,26.808394399762395,493.8376713158939,222281.238875844,0.77,141.55
4505.22,6.0,64.0,16.207584251605898,16.207584251605898,0.0,0.01,0.04,0.09,0.74,0.87,0.0,0.0,0.89,1.68,6.48,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4435.0,114.51,1191.66,439.26705945361823,377.1084076119175,385.54,84666975.73804194,9.5,28.47426746635105,533.3810458318718,195735.2302615548,0.9,141.55
3051.14,6.0,64.0,12.694979996272007,12.694979996272007,0.0,0.04,0.01,0.26,0.43,0.74,0.0,0.0,0.74,1.76,5.05,11.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3590.79,113.78,731.79,349.5178244670707,246.43096232468696,313.57,84666975.73871964,9.5,23.686493637733424,348.9107650147991,127430.42394661526,0.86,141.55
11022.65,6.0,64.0,17.05175624309727,17.05175624309727,0.0,0.15,0.01,0.2,0.17,0.8,0.0,0.0,0.73,1.4,7.2,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1993.74,98.64,372.52,226.6364066024705,119.90366318908929,153.43,84666975.73918378,9.5,17.2707501288152,165.32634134738908,72985.60135650313,0.78,141.55
19649.0,6.0,64.0,29.14437420027788,29.14437420027788,0.0,0.0,0.15,0.55,0.1,0.34,0.0,0.0,0.78,0.97,4.7,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3035.4,54.24,606.88,246.4595317858956,250.1452669766924,356.12,84666975.74074669,9.5,19.13477046503508,353.7782985787033,165398.1445532815,0.78,141.55
12272.51,6.0,64.0,22.588029603642468,22.588029603642468,0.0,0.05,0.0,0.23,0.35,0.77,0.0,0.0,0.72,0.93,3.32,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5310.53,213.84,964.67,504.4060811396635,300.02369039208,529.86,84666975.74126682,9.5,28.034251697476844,423.5603120934518,154513.52884856646,0.85,141.55
9500.36,6.0,64.0,17.65731887312362,17.65731887312362,0.0,0.12,0.0,0.04,0.46,0.96,0.0,0.0,0.76,1.04,0.71,23.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5957.67,140.68,1183.44,548.8983783507515,406.5914738255778,680.4,84666975.74169485,9.5,30.4021226037854,575.0458211831585,235366.3494555532,0.91,141.55
19329.35,6.0,64.0,27.35409603261373,27.35409603261373,0.0,0.0,0.0,0.17,0.51,0.83,0.0,0.0,0.79,0.68,3.22,37.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9318.91,369.89,1446.78,938.3027035132908,442.9326428869384,818.08,84666975.74272317,9.5,42.25812453806986,625.7821342741485,236471.18851613448,0.92,141.55
6386.0,6.0,64.0,15.204091881769871,15.204091881769871,0.0,0.01,0.04,0.19,0.52,0.79,0.0,0.0,0.44,1.67,3.55,16.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2113.04,69.21,491.51,187.3785455002943,147.4969182464324,185.36,84666975.74317674,9.5,18.20498555422221,208.70355772265373,59838.164491651485,0.8,141.55
15921.74,6.0,64.64,27.52423926949302,27.52423926949302,0.0,0.0,0.0,0.31,0.56,0.69,0.0,0.0,0.64,1.25,9.39,31.22,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4792.43,144.59,617.89,424.6649868100597,175.0042675875673,488.86,84666975.74385148,9.5,25.642708789895195,247.08926002903385,78192.36682789068,0.6,141.55
11936.27,6.0,64.0,21.07666290235937,21.07666290235937,0.0,0.0,0.05,0.25,0.42,0.7,0.0,0.0,0.92,1.28,10.68,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2882.93,62.4,550.85,227.8901362410809,193.21703504994025,304.71,84666975.74456841,9.5,18.94258800136776,273.27485523294405,107698.83169886962,0.79,141.55
12990.58,6.0,64.0,20.49624308456492,20.49624308456492,0.0,0.0,0.06,0.47,0.2,0.53,0.0,0.0,0.79,1.41,9.62,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4387.85,58.68,582.25,374.976735793833,216.81759846614167,376.47,84666975.74510223,9.5,22.402524779182404,306.2811624462136,127809.67745990148,0.79,141.55
5051.22,6.0,64.0,13.696808858366806,13.696808858366806,0.0,0.0,0.07,0.13,0.69,0.87,0.0,0.0,0.3,1.71,2.73,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2419.86,114.12,495.78,210.2674645026456,136.37938329391093,248.12,84666975.74543329,9.5,19.471773215172345,193.20593232425745,62284.50515658304,0.69,141.55
2090.34,6.0,64.0,9.837966481405834,9.837966481405834,0.0,0.0,0.06,0.27,0.42,0.73,0.0,0.0,0.39,1.88,1.83,9.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3420.59,78.14,642.23,306.054960430909,232.9285342007993,291.34,84666975.7458362,9.5,22.06051406753205,329.43889619372874,134134.49333401548,0.74,141.55
14554.69,6.0,64.0,20.638921639915825,20.638921639915825,0.0,0.0,0.04,0.32,0.28,0.68,0.0,0.0,0.67,1.28,9.13,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6743.94,371.54,1216.45,718.7924775673243,328.83271360233493,576.76,84666975.74673927,9.5,34.13092025435129,464.7045684840705,189462.2965905399,0.83,141.55
14285.41,6.0,64.0,19.13367577346032,19.13367577346032,0.0,0.0,0.02,0.15,0.48,0.85,0.0,0.0,0.42,1.5,7.08,21.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6567.11,137.4,1338.29,599.0935638012229,479.0831280654424,649.98,84666975.74713068,9.5,32.95728603321992,677.5399455671786,271322.73560255964,0.95,141.55
10671.14,6.0,64.0,20.49295046466796,20.49295046466796,0.0,0.01,0.03,0.43,0.38,0.57,0.0,0.0,0.74,1.45,10.67,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2875.64,66.19,882.73,235.3840652036732,289.71063743723226,270.21,84666975.74791713,9.5,20.171975257328366,410.2168762905792,153314.77302510908,0.76,141.55
3168.83,6.0,64.0,11.51960201259295,11.51960201259295,0.0,0.16,0.01,0.22,0.23,0.78,0.0,0.0,0.45,1.41,2.04,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2570.0,105.64,617.72,281.322790903412,209.0226885620898,190.83,84666975.74852261,9.5,20.142232573132905,295.81988030362214,120872.65179659807,0.94,141.55
10302.67,6.0,65.72,18.16307602383308,18.16307602383308,0.0,0.08,0.0,0.18,0.59,0.82,0.0,0.0,0.71,1.59,4.67,21.17,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4035.55,133.34,755.12,380.08766349006174,224.0251973029721,379.68,84666975.74915032,9.5,24.54121067818347,314.82752857699097,100792.09617424804,0.91,141.55
12662.43,6.0,64.0,19.962871208379845,19.962871208379845,0.0,0.0,0.0,0.34,0.3,0.66,0.0,0.0,0.72,1.45,7.5,22.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6590.88,178.76,1010.53,594.9467596088551,363.274074152606,629.95,84666975.74971984,9.5,30.792235477847715,514.000755888433,215465.61467346645,0.9,141.55
17553.75,6.11,65.72,23.20297850326813,23.20297850326813,0.0,0.05,0.01,0.28,0.43,0.7,0.0,0.0,0.71,1.11,9.44,26.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6977.63,215.24,1086.1,635.2970559196135,354.24375762015546,673.89,84666975.7505552,9.5,32.27475333978994,500.9650887318229,191536.98617274367,0.82,141.55
